,Stocks,Industry,LastPrice,Change,PctChange,MktCap,URL,Ticker
162,Dredging Corp,Miscellaneous,304.70,-3.10,-1.01,853.0,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/dredgingcorporationindia/DCI,DREDGECORP.NS
163,TAEL,Miscellaneous,882.40,-9.30,-1.04,872.0,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/theanupengineering/ANUP54246,ANUP.NS
164,Chola Fin Hold,Miscellaneous,648.75,-7.00,-1.07,12181.0,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/cholamandalamfinancialholdings/TII,CHOLAHLDNG.NS
165,Future Market,Miscellaneous,4.60,-0.05,-1.08,26.0,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/futuremarketnetworks/AD04,FMNL.NS
166,RPSG VENTURES,Miscellaneous,526.90,-5.80,-1.09,1555.0,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/rpsgventures/CESCV54233,RPSGVENT.NS
167,Laxmi Cotspin,Miscellaneous,25.40,-0.30,-1.17,44.0,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/laxmicotspin/LC03,LAXMICOT.NS
168,Vimta Labs,Miscellaneous,358.40,-4.45,-1.23,792.0,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/vimtalabs/VL04,VIMTALABS.NS
169,Jubilant Food,Miscellaneous,598.90,-7.50,-1.24,39518.0,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/jubilantfoodworks/JF04,JUBLFOOD.NS
170,Shankara Buildi,Miscellaneous,784.45,-10.30,-1.30,1792.0,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/shankarabuildingproducts/SBP02,SHANKARA.NS
171,KPIT Tech,,556.80,-7.40,-1.31,15264.0,https://www.moneycontrol.com/india/stockpricequote/kpittechnologies/kpittechnologies/KPITT54265,KPITTECH.NS
172,SMS Lifescience,Miscellaneous,687.20,-10.15,-1.46,208.0,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/smslifesciencesindia/SMS01,SMSLIFE.NS
173,S Chand and Co,Printing & Stationery,184.25,-2.75,-1.47,646.0,https://www.moneycontrol.com/india/stockpricequote/printingstationery/schandcompanylimited/CCL,SCHAND.NS
174,Mahalaxmi Rub,Rubber,168.90,-2.60,-1.52,179.0,https://www.moneycontrol.com/india/stockpricequote/rubber/mahalaxmirubtech/MR02,MHLXMIRU.NS
175,Bhagyanagar Pro,Miscellaneous,41.75,-0.65,-1.53,134.0,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/bhagyanagarproperties/BP13,BHAGYAPROP.NS
176,DIC India,Printing & Stationery,385.70,-6.95,-1.77,354.0,https://www.moneycontrol.com/india/stockpricequote/printingstationery/dicindia/DIC02,DICIND.NS
177,AVT Natural,Edible Oils & Solvent Extraction,109.05,-2.05,-1.85,1661.0,https://www.moneycontrol.com/india/stockpricequote/edibleoilssolventextraction/avtnaturalproducts/AVT02,AVTNPL.NS
178,Banaras Beads,Miscellaneous,78.85,-1.50,-1.87,52.0,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/banarasbeads/BB03,BANARBEADS.NS
179,Indiamart Inter,Miscellaneous,4660.75,-91.55,-1.93,14269.0,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/indiamartintermesh/II12,INDIAMART.NS
180,Krishana Phosch,Miscellaneous,317.35,-6.40,-1.98,941.0,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/krishanaphoschem/KP11,KRISHANA.NS
181,CMM Infraprojec,Miscellaneous,11.95,-0.25,-2.05,19.0,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/cmminfraprojects/CI23,CMMIPL.NS
182,Jubilant Ind,Miscellaneous,517.60,-11.40,-2.16,780.0,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/jubilantindustries/JI10,JUBLINDS.NS
183,HINDWAREAP,,363.90,-8.50,-2.28,2631.0,https://www.moneycontrol.com/india/stockpricequote/hindwarehomeinnovation/hindwarehomeinnovation/SHIL54290,HINDWAREAP.NS
184,Future Ent DVR,Miscellaneous,7.75,-0.20,-2.52,31.0,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/futureenterprisesdvr/FELDV57000,FELDVR.NS
185,One 97 Paytm,Online Services,708.70,-18.50,-2.54,45986.0,https://www.moneycontrol.com/india/stockpricequote/onlineservices/one97communicationspaytm/OC03,PAYTM.NS
186,Adani Total Gas,,3530.60,-92.25,-2.55,388299.0,https://www.moneycontrol.com/india/stockpricequote/adanitotalgas/adanitotalgas/ADG01,ATGL.NS
187,Syngene Intl,Miscellaneous,578.35,-15.70,-2.64,23217.0,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/syngeneinternational/SI10,SYNGENE.NS
188,One Point One S,Miscellaneous,10.65,-0.30,-2.74,200.0,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/onepointonesolutionsltd/OPO,ONEPOINT.NS
189,Balkrishna ,Paper,35.30,-1.00,-2.75,38.0,https://www.moneycontrol.com/india/stockpricequote/paper/balkrishnapapermills/NPM01,BALKRISHNA.NS
190,V-Guard Ind,Electric Equipment,236.90,-7.05,-2.89,10227.0,https://www.moneycontrol.com/india/stockpricequote/electricequipment/vguardindustries/VI02,VGUARD.NS
191,Greenlam Ind,Miscellaneous,331.90,-11.05,-3.22,4215.0,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/greenlamindustries/GI31,GREENLAM.NS
192,CL Educate,Miscellaneous,172.45,-5.85,-3.28,488.0,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/cleducate/CE09,CLEDUCATE.NS
193,Innovative Tyre,Miscellaneous,2.65,-0.10,-3.64,5.0,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/innovativetyrestubes/ITT01,INNOVATIVE.NS
194,ASL Industries,Miscellaneous,28.45,-1.45,-4.85,30.0,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/aslindustries/AI77,ASLIND.NS
195,Lexus Granito,Miscellaneous,52.20,-2.70,-4.92,100.0,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/lexusgranitoindia/LG,LEXUS.NS
196,Yaari Digital,,42.15,-2.20,-4.96,423.0,https://www.moneycontrol.com/india/stockpricequote/yaaridigitalintegratedservices/yaaridigitalintegratedservices/IWS,YAARI.NS
197,Focus Lighting ,Miscellaneous,138.85,-7.25,-4.96,142.0,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/focuslightingfixtures/FLF03,FOCUS.NS
198,Sikko Industrie,Miscellaneous,97.95,-5.15,-5.00,110.0,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/sikkoindustries/SI51,SIKKO.NS
199,Apar Ind,Electric Equipment,1220.40,-72.70,-5.62,4670.0,https://www.moneycontrol.com/india/stockpricequote/electricequipment/aparindustries/AI40,APARINDS.NS
200,Pritika Auto,Miscellaneous,18.70,-1.15,-5.79,166.0,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/pritikaautoindustries/SME02,PRITIKAUTO.NS
201,Somi Conveyor,Rubber,54.65,-3.40,-5.86,64.0,https://www.moneycontrol.com/india/stockpricequote/rubber/somiconveyorbeltings/SCB,SOMICONVEY.NS
202,Avro India,,113.20,-7.50,-6.21,114.0,https://www.moneycontrol.com/india/stockpricequote/avroindia/avroindia/AM09,AVROIND.NS
